U	1196678	1210487	2R	1608362	1622171	+
U	1210489	1221379	2R	1622172	1633062	+
U	1226147	1293239	2R	1633123	1700215	+
U	1293340	1298196	2R	1700316	1705172	+
U	1303198	1399911	2R	1712629	1809342	+
U	1399914	1399914	2R	1809343	1809343	+
U	1399917	1400099	2R	1809344	1809526	+
U	1400107	1400175	2R	1809527	1809595	+
U	1400177	1400224	2R	1809596	1809643	+
U	1400226	1409942	2R	1809644	1819360	+
U	1409943	1413302	2R	1819362	1822721	+
U	1222531	1222583	2R	307605	307657	+
U	1223764	1224195	2R	308916	309347	+
U	1224197	1224408	2R	309348	309559	+
U	1224411	1224426	2R	309560	309575	+
U	1224427	1224517	2R	309577	309667	+
U	1224518	1224607	2R	309671	309760	+
U	1224608	1224619	2R	309762	309773	+
U	1224620	1224622	2R	309777	309779	+
U	1224623	1224672	2R	309781	309830	+
U	1224677	1224848	2R	309831	310002	+
U	1224849	1225017	2R	310004	310172	+
U	1225018	1225018	2R	310174	310174	+
U	1225019	1225038	2R	310180	310199	+
U	1225061	1225137	2R	310200	310276	+
U	1225139	1225237	2R	310277	310375	+
U	1225238	1225258	2R	310387	310407	+
U	1225259	1225377	2R	310409	310527	+
U	1225379	1225698	2R	310528	310847	+
U	1225699	1225777	2R	310856	310934	+
U	1225789	1225820	2R	310935	310966	+
U	1225821	1225891	2R	310969	311039	+
U	1225894	1226038	2R	311040	311184	+
U	1226039	1226096	2R	311194	311251	+
U	1226118	1226146	2R	311252	311280	+
U	3838220	3841166	Un_CP007071v1	1	2947	+
U	3848053	3849290	Un_CP007071v1	11625	12862	+
U	3849624	3851248	Un_CP007071v1	13196	14820	+
U	6063277	6063285	Un_CP007071v1	17081	17089	-
U	6063247	6063263	Un_CP007071v1	17103	17119	-
U	6063230	6063245	Un_CP007071v1	17121	17136	-
U	6063210	6063228	Un_CP007071v1	17138	17156	-
U	8712234	8712439	Un_CP007071v1	8356	8561	+
U	8712441	8713572	Un_CP007071v1	8562	9693	+
U	2143982	2145113	Un_CP007074v1	19900	21031	+
U	2145122	2145264	Un_CP007074v1	21032	21174	+
U	3017571	3020049	Un_CP007074v1	5195	7673	+
U	3020050	3020055	Un_CP007074v1	7675	7680	+
U	3020076	3023401	Un_CP007074v1	8146	11471	+
U	3023402	3026764	Un_CP007074v1	11473	14835	+
U	3026785	3031606	Un_CP007074v1	15025	19846	+
U	3033875	3039320	Un_CP007074v1	22139	27584	+
U	3352836	3357169	Un_CP007074v1	45476	49809	+
U	3357171	3358270	Un_CP007074v1	49810	50909	+
U	3358271	3358344	Un_CP007074v1	50911	50984	+
U	3358890	3360769	Un_CP007074v1	50985	52864	+
U	3365231	3372255	Un_CP007074v1	56649	63673	+
U	3372256	3372261	Un_CP007074v1	63675	63680	+
U	3358365	3358449	Un_CP007074v1	54534	54618	+
U	3358450	3358814	Un_CP007074v1	54620	54984	+
U	6343621	6344316	Un_CP007074v1	30353	31048	-
U	7883498	7885569	Un_CP007074v1	42318	44389	-
U	9329560	9330076	Un_CP007074v1	32934	33450	+
U	9330077	9330709	Un_CP007074v1	33468	34100	+
U	9378119	9378698	Un_CP007074v1	1760	2339	+
U	9378700	9379258	Un_CP007074v1	2340	2898	+
U	3003762	3003942	X_CP007103v1_random	13955	14135	+
U	3003943	3003993	X_CP007103v1_random	14143	14193	+
U	3004024	3004821	X_CP007103v1_random	14194	14991	+
U	3004833	3004833	X_CP007103v1_random	14992	14992	+
U	3004836	3005168	X_CP007103v1_random	14993	15325	+
U	4210878	4210916	X_CP007103v1_random	10088	10126	-
U	4210776	4210877	X_CP007103v1_random	10128	10229	-
U	4209753	4210774	X_CP007103v1_random	10230	11251	-
U	4209346	4209751	X_CP007103v1_random	11252	11657	-
U	4208198	4209344	X_CP007103v1_random	11658	12804	-
U	4208188	4208197	X_CP007103v1_random	12806	12815	-
U	4198466	4198469	X_CP007103v1_random	22072	22075	-
U	4197396	4198465	X_CP007103v1_random	22077	23146	-
U	3227829	3227946	Un_CP007076v1	64517	64634	-
U	3227478	3227828	Un_CP007076v1	64647	64997	-
U	3259166	3262863	Un_CP007076v1	11322	15019	+
U	3269204	3270696	Un_CP007076v1	32335	33827	+
U	3372365	3373396	Un_CP007076v1	20958	21989	+
U	3383913	3389187	Un_CP007076v1	57831	63105	+
U	3389188	3389194	Un_CP007076v1	63107	63113	+
U	3389215	3391765	Un_CP007076v1	83437	85987	+
U	3382040	3382159	Un_CP007076v1	81487	81606	+
U	3382179	3383883	Un_CP007076v1	81626	83330	+
U	4714422	4714428	Un_CP007076v1	4520	4526	+
U	4714429	4714969	Un_CP007076v1	4528	5068	+
U	4715209	4715454	Un_CP007076v1	5308	5553	+
U	4715618	4716194	Un_CP007076v1	5764	6340	+
U	4716756	4716797	Un_CP007076v1	6902	6943	+
U	5282370	5283506	Un_CP007076v1	18108	19244	+
U	8425349	8426250	Un_CP007076v1	19245	20146	+
U	8426252	8426316	Un_CP007076v1	20147	20211	+
U	8811294	8811754	Un_CP007076v1	72690	73150	+
U	8811760	8812409	Un_CP007076v1	73151	73800	+
U	8812411	8812586	Un_CP007076v1	73801	73976	+
U	8938580	8939006	Un_CP007076v1	1495	1921	+
U	8939008	8939214	Un_CP007076v1	1922	2128	+
U	8939217	8939709	Un_CP007076v1	2129	2621	+
U	8939714	8939722	Un_CP007076v1	2622	2630	+
U	8939723	8939814	Un_CP007076v1	2634	2725	+
U	8939816	8939824	Un_CP007076v1	2726	2734	+
U	9101389	9102591	Un_CP007076v1	24627	25829	-
U	9309525	9309529	Un_CP007076v1	15920	15924	+
U	9309530	9310130	Un_CP007076v1	15926	16526	+
U	9310131	9310138	Un_CP007076v1	16530	16537	+
U	9350523	9350668	Un_CP007076v1	40395	40540	-
U	9350514	9350515	Un_CP007076v1	40541	40542	-
U	9350378	9350503	Un_CP007076v1	40543	40668	-
U	9350192	9350377	Un_CP007076v1	40689	40874	-
U	9359487	9360056	Un_CP007076v1	74374	74943	+
U	9360057	9360630	Un_CP007076v1	74993	75566	+
U	9633063	9634061	Un_CP007076v1	80393	81391	+
U	9634063	9634138	Un_CP007076v1	81392	81467	+
U	9634140	9634148	Un_CP007076v1	81468	81476	+
U	9849312	9849332	Un_CP007076v1	68919	68939	-
U	9849210	9849310	Un_CP007076v1	68940	69040	-
U	9849192	9849208	Un_CP007076v1	69041	69057	-
U	9848290	9849190	Un_CP007076v1	69058	69958	-
U	9864749	9864961	Un_CP007076v1	78449	78661	-
U	9864734	9864735	Un_CP007076v1	78662	78663	-
U	9864276	9864730	Un_CP007076v1	78664	79118	-
U	9959185	9959196	Un_CP007076v1	77667	77678	-
U	2254058	2254078	Un_CP007079v1	21922	21942	+
U	2254080	2254113	Un_CP007079v1	21943	21976	+
U	2254114	2254136	Un_CP007079v1	21978	22000	+
U	2254138	2254148	Un_CP007079v1	22001	22011	+
U	2254150	2254160	Un_CP007079v1	22012	22022	+
U	2254162	2254183	Un_CP007079v1	22023	22044	+
U	2254185	2254195	Un_CP007079v1	22045	22055	+
U	2254197	2254207	Un_CP007079v1	22056	22066	+
U	2254209	2254219	Un_CP007079v1	22067	22077	+
U	2254221	2254231	Un_CP007079v1	22078	22088	+
U	2254233	2254265	Un_CP007079v1	22089	22121	+
U	2254267	2254275	Un_CP007079v1	22122	22130	+
U	2254277	2254322	Un_CP007079v1	22131	22176	+
U	2254323	2254343	Un_CP007079v1	22189	22209	+
U	2254345	2254433	Un_CP007079v1	22210	22298	+
U	2254434	2254500	Un_CP007079v1	22311	22377	+
U	2254501	2254513	Un_CP007079v1	22390	22402	+
U	2254514	2254526	Un_CP007079v1	22414	22426	+
U	2254527	2254591	Un_CP007079v1	22428	22492	+
U	2254592	2254616	Un_CP007079v1	22494	22518	+
U	2254617	2254691	Un_CP007079v1	22530	22604	+
U	2254693	2254714	Un_CP007079v1	22605	22626	+
U	2254716	2254738	Un_CP007079v1	22627	22649	+
U	2254740	2254750	Un_CP007079v1	22650	22660	+
U	2254752	2254764	Un_CP007079v1	22661	22673	+
U	2254765	2254773	Un_CP007079v1	22685	22693	+
U	2254774	2254808	Un_CP007079v1	22705	22739	+
U	2254809	2254819	Un_CP007079v1	22752	22762	+
U	2254821	2254831	Un_CP007079v1	22763	22773	+
U	2254833	2254879	Un_CP007079v1	22774	22820	+
U	2254880	2254890	Un_CP007079v1	22822	22832	+
U	2254891	2254912	Un_CP007079v1	22834	22855	+
U	2254913	2254914	Un_CP007079v1	22857	22858	+
U	2254915	2254969	Un_CP007079v1	22868	22922	+
U	2254971	2254981	Un_CP007079v1	22923	22933	+
U	2254983	2254993	Un_CP007079v1	22934	22944	+
U	2254995	2255005	Un_CP007079v1	22945	22955	+
U	2255007	2255019	Un_CP007079v1	22956	22968	+
U	2255021	2255051	Un_CP007079v1	22969	22999	+
U	2255053	2255063	Un_CP007079v1	23000	23010	+
U	2255065	2255075	Un_CP007079v1	23011	23021	+
U	2255077	2255087	Un_CP007079v1	23022	23032	+
U	2255089	2255092	Un_CP007079v1	23033	23036	+
U	2738352	2738355	Un_CP007077v1	12850	12853	+
U	2738356	2738366	Un_CP007077v1	12855	12865	+
U	2738367	2738377	Un_CP007077v1	12867	12877	+
U	2738378	2738443	Un_CP007077v1	12879	12944	+
U	2738451	2738461	Un_CP007077v1	12945	12955	+
U	2738463	2738464	Un_CP007077v1	12956	12957	+
U	2738466	2738474	Un_CP007077v1	12958	12966	+
U	2738476	2738486	Un_CP007077v1	12967	12977	+
U	2738488	2738562	Un_CP007077v1	12978	13052	+
U	2738564	2738574	Un_CP007077v1	13053	13063	+
U	2738576	2738622	Un_CP007077v1	13064	13110	+
U	2738623	2738663	Un_CP007077v1	13112	13152	+
U	2738664	2738707	Un_CP007077v1	13154	13197	+
U	2738709	2738719	Un_CP007077v1	13198	13208	+
U	2738721	2738797	Un_CP007077v1	13209	13285	+
U	2738799	2738875	Un_CP007077v1	13286	13362	+
U	2738876	2738886	Un_CP007077v1	13370	13380	+
U	2738887	2738897	Un_CP007077v1	13394	13404	+
U	2738898	2739008	Un_CP007077v1	13406	13516	+
U	2739010	2739141	Un_CP007077v1	13517	13648	+
U	2739142	2739284	Un_CP007077v1	13656	13798	+
U	2739285	2739290	Un_CP007077v1	13804	13809	+
U	2739292	2739302	Un_CP007077v1	13810	13820	+
U	2739304	2739313	Un_CP007077v1	13821	13830	+
U	2739315	2739326	Un_CP007077v1	13831	13842	+
U	2739328	2739338	Un_CP007077v1	13843	13853	+
U	2739340	2739372	Un_CP007077v1	13854	13886	+
U	2739374	2739384	Un_CP007077v1	13887	13897	+
U	2739386	2739506	Un_CP007077v1	13898	14018	+
U	2739508	2739518	Un_CP007077v1	14019	14029	+
U	2739520	2739530	Un_CP007077v1	14030	14040	+
U	2739531	2739541	Un_CP007077v1	14042	14052	+
U	2739542	2739563	Un_CP007077v1	14054	14075	+
U	2739569	2739574	Un_CP007077v1	14076	14081	+
U	2739575	2739585	Un_CP007077v1	14083	14093	+
U	2739586	2739674	Un_CP007077v1	14095	14183	+
U	2739675	2739828	Un_CP007077v1	14191	14344	+
U	2739829	2739851	Un_CP007077v1	14346	14368	+
U	2739852	2739857	Un_CP007077v1	14374	14379	+
U	2739859	2739869	Un_CP007077v1	14380	14390	+
U	2739871	2739881	Un_CP007077v1	14391	14401	+
U	2739883	2739892	Un_CP007077v1	14402	14411	+
U	2739894	2739917	Un_CP007077v1	14412	14435	+
U	2739919	2739951	Un_CP007077v1	14436	14468	+
U	2739953	2739963	Un_CP007077v1	14469	14479	+
U	2739965	2740085	Un_CP007077v1	14480	14600	+
U	2740087	2740097	Un_CP007077v1	14601	14611	+
U	2740099	2740175	Un_CP007077v1	14612	14688	+
U	2740177	2740198	Un_CP007077v1	14689	14710	+
U	2740199	2740209	Un_CP007077v1	14712	14722	+
U	2740210	2740297	Un_CP007077v1	14724	14811	+
U	2740298	2740303	Un_CP007077v1	14817	14822	+
U	2740305	2740315	Un_CP007077v1	14823	14833	+
U	2740317	2740329	Un_CP007077v1	14834	14846	+
U	2740331	2740339	Un_CP007077v1	14847	14855	+
U	2740341	2740391	Un_CP007077v1	14856	14906	+
U	2740393	2740404	Un_CP007077v1	14907	14918	+
U	2740405	2740427	Un_CP007077v1	14929	14951	+
U	2740429	2740527	Un_CP007077v1	14952	15050	+
U	2740528	2740538	Un_CP007077v1	15058	15068	+
U	2740539	2740549	Un_CP007077v1	15070	15080	+
U	2740550	2740560	Un_CP007077v1	15082	15092	+
U	2740561	2740681	Un_CP007077v1	15094	15214	+
U	2740683	2740791	Un_CP007077v1	15215	15323	+
U	2740792	2740803	Un_CP007077v1	15325	15336	+
U	2740809	2740826	Un_CP007077v1	15337	15354	+
U	2740827	2740837	Un_CP007077v1	15356	15366	+
U	2740838	2740847	Un_CP007077v1	15368	15377	+
U	2740848	2740859	Un_CP007077v1	15379	15390	+
U	2740860	2740869	Un_CP007077v1	15392	15401	+
U	2740870	2740903	Un_CP007077v1	15403	15436	+
U	2740904	2740914	Un_CP007077v1	15438	15448	+
U	2740915	2741068	Un_CP007077v1	15450	15603	+
U	2741070	2741080	Un_CP007077v1	15604	15614	+
U	2741082	2741116	Un_CP007077v1	15615	15649	+
U	2741118	2741128	Un_CP007077v1	15650	15660	+
U	2741130	2746950	Un_CP007077v1	15661	21481	+
U	2746951	2746967	Un_CP007077v1	21494	21510	+
U	2746968	2746972	Un_CP007077v1	21512	21516	+
U	2746973	2746998	Un_CP007077v1	21518	21543	+
U	2746999	2746999	Un_CP007077v1	21549	21549	+
U	2747000	2747001	Un_CP007077v1	21552	21553	+
U	2747002	2747052	Un_CP007077v1	21557	21607	+
U	2747053	2747109	Un_CP007077v1	21609	21665	+
U	2747110	2747168	Un_CP007077v1	21667	21725	+
U	2747170	2747201	Un_CP007077v1	21726	21757	+
U	2747202	2747212	Un_CP007077v1	21759	21769	+
U	2747213	2747223	Un_CP007077v1	21771	21781	+
U	2747224	2747245	Un_CP007077v1	21783	21804	+
U	2747246	2747267	Un_CP007077v1	21806	21827	+
U	2747269	2747275	Un_CP007077v1	21828	21834	+
U	2747278	2747292	Un_CP007077v1	21835	21849	+
U	2747294	2747334	Un_CP007077v1	21850	21890	+
U	2747336	2747339	Un_CP007077v1	21891	21894	+
U	2747341	2747351	Un_CP007077v1	21895	21905	+
U	2747353	2747387	Un_CP007077v1	21906	21940	+
U	2747388	2747389	Un_CP007077v1	21946	21947	+
U	2747390	2747399	Un_CP007077v1	21953	21962	+
U	2747401	2747436	Un_CP007077v1	21963	21998	+
U	2747438	2747457	Un_CP007077v1	21999	22018	+
U	2747459	2747471	Un_CP007077v1	22019	22031	+
U	2747473	2747495	Un_CP007077v1	22032	22054	+
U	2747496	2747497	Un_CP007077v1	22062	22063	+
U	2747498	2747520	Un_CP007077v1	22067	22089	+
U	2747521	2747547	Un_CP007077v1	22096	22122	+
U	2747548	2747551	Un_CP007077v1	22133	22136	+
U	2747554	2747576	Un_CP007077v1	22137	22159	+
U	2747577	2747598	Un_CP007077v1	22161	22182	+
U	3206317	3207631	Un_CP007078v1	554	1868	+
U	3215483	3218122	Un_CP007078v1	10052	12691	+
U	3226847	3227477	Un_CP007078v1	21507	22137	+
U	3382160	3382178	Un_CP007078v1	9454	9472	-
U	5046636	5048102	Un_CP007078v1	7726	9192	+
U	1048831	1049957	Un_CP007078v1	13656	14782	-
U	1048714	1048821	Un_CP007078v1	14783	14890	-
U	1488072	1493588	Un_CP007080v1	12472	17988	+
U	1493591	1507916	Un_CP007080v1	17989	32314	+
U	1510374	1514804	Un_CP007080v1	34771	39201	+
U	1516928	1517084	Un_CP007080v1	40701	40857	+
U	1517085	1542708	Un_CP007080v1	40859	66482	+
U	3956414	3957644	Un_CP007080v1	69253	70483	-
U	3952632	3956407	Un_CP007080v1	70490	74265	-
U	3951963	3952630	Un_CP007080v1	74266	74933	-
U	3946765	3946863	Un_CP007080v1	80401	80499	-
U	3944708	3946763	Un_CP007080v1	80500	82555	-
U	3943018	3944602	Un_CP007080v1	82696	84280	-
U	3943005	3943017	Un_CP007080v1	84282	84294	-
U	5123477	5123483	Un_CP007080v1	67534	67540	+
U	7601975	7602324	Un_CP007080v1	11723	12072	+
U	7602326	7602724	Un_CP007080v1	12073	12471	+
U	8442778	8442866	Un_CP007080v1	1799	1887	+
U	8443091	8443096	Un_CP007080v1	2110	2115	+
U	8693479	8693986	Un_CP007080v1	10807	11314	+
U	9848183	9848189	Un_CP007080v1	553	559	-
U	9848148	9848181	Un_CP007080v1	560	593	-
U	9847147	9848146	Un_CP007080v1	594	1593	-
U	4706699	4707366	Un_CP007083v1	7208	7875	-
U	5190011	5191171	Un_CP007083v1	2910	4070	+
U	5198030	5199132	Un_CP007083v1	11774	12876	+
U	5199133	5200693	Un_CP007083v1	12878	14438	+
U	5200694	5200696	Un_CP007083v1	14440	14442	+
U	5200697	5202423	Un_CP007083v1	14444	16170	+
U	7635624	7637918	Un_CP007083v1	9479	11773	-
U	1893536	1897444	Un_CP007081v1	40184	44092	+
U	1897446	1942121	Un_CP007081v1	44093	88768	+
U	2293463	2330456	Un_CP007081v1	1040	38033	+
U	2330458	2330500	Un_CP007081v1	38034	38076	+
U	2330502	2330549	Un_CP007081v1	38077	38124	+
U	2330551	2330761	Un_CP007081v1	38125	38335	+
U	2330762	2332370	Un_CP007081v1	38337	39945	+
U	4716195	4716755	Un_CP007082v1	13641	14201	-
U	4705209	4706698	Un_CP007082v1	23886	25375	-
U	4705174	4705207	Un_CP007082v1	25376	25409	-
U	4714970	4715208	Un_CP007082v1	1	239	-
U	5202424	5202812	Un_CP007082v1	32161	32549	+
U	7318874	7318991	Un_CP007082v1	20315	20432	+
U	7318993	7319067	Un_CP007082v1	20433	20507	+
U	7319069	7319759	Un_CP007082v1	20508	21198	+
U	7319760	7321441	Un_CP007082v1	21200	22881	+
U	7321442	7321446	Un_CP007082v1	22883	22887	+
U	8361007	8361082	Un_CP007082v1	8320	8395	+
U	8361084	8362505	Un_CP007082v1	8396	9817	+
U	8362507	8362627	Un_CP007082v1	9818	9938	+
U	9798961	9800011	Un_CP007082v1	16272	17322	+
U	4693378	4705073	Un_CP007085v1	17255	28950	-
U	9962957	9963562	Un_CP007085v1	13436	14041	-
U	9962950	9962955	Un_CP007085v1	14042	14047	-
U	9962544	9962948	Un_CP007085v1	14048	14452	-
U	4128520	4128543	Un_CP007088v1	9404	9427	-
U	4127530	4128519	Un_CP007088v1	9429	10418	-
U	4127492	4127528	Un_CP007088v1	10419	10455	-
U	4127358	4127457	Un_CP007088v1	10456	10555	-
U	4126238	4127356	Un_CP007088v1	10556	11674	-
U	4124890	4126030	Un_CP007088v1	11927	13067	-
U	4124835	4124888	Un_CP007088v1	13068	13121	-
U	4116242	4116346	Un_CP007088v1	22627	22731	-
U	4115510	4115814	Un_CP007088v1	23159	23463	-
U	4115321	4115509	Un_CP007088v1	23465	23653	-
U	4114725	4115320	Un_CP007088v1	26188	26783	-
U	4115815	4116241	Un_CP007088v1	25266	25692	-
U	4116510	4116546	Un_CP007088v1	28227	28263	-
U	4114686	4114711	Un_CP007088v1	24263	24288	-
U	6311406	6311471	Un_CP007088v1	4182	4247	+
U	6311472	6311472	Un_CP007088v1	4250	4250	+
U	6311473	6311636	Un_CP007088v1	4252	4415	+
U	6311637	6311638	Un_CP007088v1	4417	4418	+
U	6311639	6311640	Un_CP007088v1	4422	4423	+
U	6311641	6311900	Un_CP007088v1	4427	4686	+
U	6311902	6311905	Un_CP007088v1	4687	4690	+
U	6311907	6311917	Un_CP007088v1	4691	4701	+
U	7230381	7230667	Un_CP007088v1	3858	4144	-
U	8628666	8628697	Un_CP007088v1	2473	2504	-
U	8627314	8628665	Un_CP007088v1	2506	3857	-
U	9299484	9300438	Un_CP007088v1	5400	6354	+
U	9300440	9300639	Un_CP007088v1	6355	6554	+
U	9642036	9642442	Un_CP007088v1	14629	15035	-
U	9641938	9642035	Un_CP007088v1	15038	15135	-
U	9641706	9641935	Un_CP007088v1	15325	15554	-
U	9641696	9641704	Un_CP007088v1	15555	15563	-
U	9720652	9720860	Un_CP007088v1	17930	18138	+
U	9720876	9721199	Un_CP007088v1	18139	18462	+
U	9749242	9750169	Un_CP007088v1	16137	17064	+
U	9750171	9750303	Un_CP007088v1	17065	17197	+
U	10028633	10029191	Un_CP007088v1	18845	19403	-
U	10028624	10028632	Un_CP007088v1	19413	19421	-
U	10028621	10028623	Un_CP007088v1	19429	19431	-
U	10028618	10028620	Un_CP007088v1	19433	19435	-
U	10028615	10028617	Un_CP007088v1	19447	19449	-
U	10028613	10028614	Un_CP007088v1	19462	19463	-
U	10028187	10028612	Un_CP007088v1	19465	19890	-
U	1293240	1293327	Un_CP007088v1	21728	21815	-
U	1293328	1293339	Un_CP007088v1	24250	24261	-
U	4738982	4740025	Un_CP007084v1	11625	12668	-
U	4738963	4738980	Un_CP007084v1	12669	12686	-
U	4738929	4738962	Un_CP007084v1	12688	12721	-
U	4738878	4738927	Un_CP007084v1	12722	12771	-
U	4728520	4729777	Un_CP007084v1	20845	22102	-
U	5084564	5087667	Un_CP007084v1	24496	27599	+
U	5094582	5097845	Un_CP007084v1	34768	38031	+
U	5097995	5098038	Un_CP007084v1	38202	38245	+
U	5098041	5098088	Un_CP007084v1	38246	38293	+
U	5098090	5101491	Un_CP007084v1	38294	41695	+
U	5103677	5107731	Un_CP007084v1	43645	47699	+
U	5108099	5108146	Un_CP007084v1	48916	48963	+
U	5108147	5109263	Un_CP007084v1	48965	50081	+
U	5109283	5111483	Un_CP007084v1	50082	52282	+
U	5118383	5119073	Un_CP007084v1	59423	60113	+
U	5119075	5121531	Un_CP007084v1	60114	62570	+
U	7295530	7295555	Un_CP007084v1	20819	20844	-
U	7953997	7956000	Un_CP007084v1	31720	33723	+
U	8723927	8725056	Un_CP007084v1	41696	42825	+
U	8998715	8999943	Un_CP007084v1	57029	58257	+
U	9075269	9075272	Un_CP007084v1	460	463	+
U	9075273	9075277	Un_CP007084v1	465	469	+
U	9075278	9075279	Un_CP007084v1	471	472	+
U	9075280	9075331	Un_CP007084v1	474	525	+
U	9075333	9075335	Un_CP007084v1	526	528	+
U	9075336	9075820	Un_CP007084v1	530	1014	+
U	9075821	9075980	Un_CP007084v1	1017	1176	+
U	9075983	9076022	Un_CP007084v1	1177	1216	+
U	9076023	9076477	Un_CP007084v1	1218	1672	+
U	9923237	9924264	Un_CP007084v1	52472	53499	-
U	3381990	3382039	Un_CP007089v1	15251	15300	-
U	3381970	3381989	Un_CP007089v1	15308	15327	-
U	3381910	3381969	Un_CP007089v1	15329	15388	-
U	5033023	5033184	Un_CP007089v1	8589	8750	+
U	5033186	5035042	Un_CP007089v1	8751	10607	+
U	5035096	5037708	Un_CP007089v1	10707	13319	+
U	3592879	3593036	Un_CP007087v1	4546	4703	+
U	3593046	3593046	Un_CP007087v1	4704	4704	+
U	3593056	3593057	Un_CP007087v1	4705	4706	+
U	3593067	3593068	Un_CP007087v1	4707	4708	+
U	3593075	3593081	Un_CP007087v1	4709	4715	+
U	3593087	3593087	Un_CP007087v1	4716	4716	+
U	3593092	3593093	Un_CP007087v1	4717	4718	+
U	3593099	3593171	Un_CP007087v1	4719	4791	+
U	3593181	3593183	Un_CP007087v1	4792	4794	+
U	3593185	3593185	Un_CP007087v1	4795	4795	+
U	3593189	3593196	Un_CP007087v1	4796	4803	+
U	3593197	3593198	Un_CP007087v1	4805	4806	+
U	3593200	3593235	Un_CP007087v1	4807	4842	+
U	3593237	3593244	Un_CP007087v1	4843	4850	+
U	3593246	3593265	Un_CP007087v1	4851	4870	+
U	3593285	3593286	Un_CP007087v1	4871	4872	+
U	3593294	3593316	Un_CP007087v1	4873	4895	+
U	3593332	3593333	Un_CP007087v1	4896	4897	+
U	3593336	3593339	Un_CP007087v1	4898	4901	+
U	3593343	3593347	Un_CP007087v1	4902	4906	+
U	3593360	3593489	Un_CP007087v1	4907	5036	+
U	3593495	3593497	Un_CP007087v1	5037	5039	+
U	3593499	3593502	Un_CP007087v1	5040	5043	+
U	3593514	3593653	Un_CP007087v1	5044	5183	+
U	3593654	3593788	Un_CP007087v1	1	135	+
U	3593790	3594427	Un_CP007087v1	137	774	+
U	4331976	4332380	Un_CP007087v1	18678	19082	+
U	4332382	4333332	Un_CP007087v1	19083	20033	+
U	4333336	4333420	Un_CP007087v1	20034	20118	+
U	4333798	4333951	Un_CP007087v1	20496	20649	+
U	4333952	4334356	Un_CP007087v1	27336	27740	+
U	4340386	4340397	Un_CP007087v1	33672	33683	+
U	4340398	4342990	Un_CP007087v1	33685	36277	+
U	4342991	4343039	Un_CP007087v1	11630	11678	+
U	4343041	4343237	Un_CP007087v1	11679	11875	+
U	4343238	4344137	Un_CP007087v1	11877	12776	+
U	4344159	4344160	Un_CP007087v1	12777	12778	+
U	4344163	4344737	Un_CP007087v1	12779	13353	+
U	4331713	4331881	Un_CP007087v1	24915	25083	+
U	7002231	7003101	Un_CP007087v1	37452	38322	+
U	7003103	7003571	Un_CP007087v1	38323	38791	+
U	7003573	7003574	Un_CP007087v1	38792	38793	+
U	7003576	7005093	Un_CP007087v1	38794	40311	+
U	7377135	7377139	Un_CP007087v1	1746	1750	-
U	7374618	7377134	Un_CP007087v1	1752	4268	-
U	9697897	9698058	Un_CP007087v1	15610	15771	+
U	9698060	9698948	Un_CP007087v1	15772	16660	+
U	9698950	9698968	Un_CP007087v1	16661	16679	+
U	9951341	9951638	Un_CP007087v1	10466	10763	+
U	9951640	9951725	Un_CP007087v1	10764	10849	+
U	9951726	9951865	Un_CP007087v1	10851	10990	+
U	9951866	9952136	Un_CP007087v1	11001	11271	+
U	9952138	9952361	Un_CP007087v1	11272	11495	+
U	2576065	2576776	Un_CP007090v1	779	1490	+
U	2578774	2580002	Un_CP007090v1	14896	16124	+
U	2580023	2582378	Un_CP007090v1	28261	30616	+
U	2582404	2585121	Un_CP007090v1	30617	33334	+
U	2603488	2605380	Un_CP007090v1	48920	50812	+
U	2592257	2592417	Un_CP007090v1	12262	12422	+
U	3393461	3393477	Un_CP007090v1	13317	13333	-
U	3393311	3393460	Un_CP007090v1	13340	13489	-
U	3392846	3393294	Un_CP007090v1	13490	13938	-
U	6571194	6571270	Un_CP007090v1	46804	46880	-
U	6570405	6571192	Un_CP007090v1	46881	47668	-
U	7704296	7705377	Un_CP007090v1	42746	43827	-
U	7704128	7704295	Un_CP007090v1	43836	44003	-
U	8554631	8554750	Un_CP007090v1	44991	45110	-
U	8553318	8554630	Un_CP007090v1	45112	46424	-
U	8607930	8608039	Un_CP007090v1	11334	11443	+
U	8608041	8608304	Un_CP007090v1	11444	11707	+
U	8958581	8958595	Un_CP007090v1	40526	40540	-
U	8958205	8958579	Un_CP007090v1	40541	40915	-
U	8958193	8958204	Un_CP007090v1	50813	50824	-
U	8958088	8958189	Un_CP007090v1	50825	50926	-
U	8958048	8958081	Un_CP007090v1	50927	50960	-
U	8957919	8958046	Un_CP007090v1	50961	51088	-
U	8957821	8957884	Un_CP007090v1	51089	51152	-
U	8957539	8957820	Un_CP007090v1	51159	51440	-
U	8957527	8957538	Un_CP007090v1	51446	51457	-
U	9181523	9181770	Un_CP007090v1	8999	9246	+
U	9181771	9182356	Un_CP007090v1	17046	17631	+
U	9182357	9182589	Un_CP007090v1	9833	10065	+
U	9182590	9182706	Un_CP007090v1	4493	4609	+
U	9803565	9803700	Un_CP007090v1	54696	54831	+
U	9803710	9804019	Un_CP007090v1	54832	55141	+
U	9804021	9804043	Un_CP007090v1	55142	55164	+
U	9804044	9804044	Un_CP007090v1	55174	55174	+
U	9804045	9804048	Un_CP007090v1	55178	55181	+
U	9804049	9804357	Un_CP007090v1	55183	55491	+
U	9804359	9804614	Un_CP007090v1	55492	55747	+
